iyear,imonth,iday,extended,region,provstate,city,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,targtype1,targsubtype1,corp1,target1,natlty1,guncertain1,nperps,nperpcap,claimed,claimmode,compclaim,weaptype1,weapsubtype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,gname
2014,8,30,0,6,0,0,0,1,1,1,0,0,1,0,2,14,68,0,0,92,0,10,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,4,11,1,11,0,0,0,1,1,1,0,1,1,0,6,14,75,0,0,229,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,4,1,0,0,0,0,106
2013,6,8,0,11,0,0,1,1,1,1,0,1,1,0,3,13,65,0,0,422,0,-99,0,0,10,0,6,7,0,0,0,0,0,0,0,4,0,1,1,1,1,4
2012,5,4,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,4,0,-99,0,0,10,0,6,8,1,0,1,4,0,0,1,3,0,0,0,0,0,5
2011,7,2,0,6,0,0,1,1,1,1,0,0,1,0,6,14,67,0,0,92,1,50,0,0,10,0,13,0,6,0,0,0,0,0,-9,4,1,0,0,0,0,6
2014,8,26,0,6,0,0,0,1,1,1,0,0,1,0,7,8,49,0,0,153,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,0
2012,12,24,0,11,0,0,0,1,1,1,0,0,1,0,2,14,78,0,0,182,0,-99,0,0,10,0,5,2,4,0,0,6,0,0,-9,4,0,0,0,0,0,4
2014,8,20,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,4,0,-99,0,1,8,0,6,16,3,0,0,3,0,0,0,4,0,0,0,0,0,5
2012,6,18,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,8,0,6,11,0,0,0,0,0,0,0,4,0,0,1,1,1,5
2011,11,24,0,5,0,0,1,0,1,1,1,0,1,0,2,14,73,0,0,205,1,-99,0,0,10,0,5,2,3,0,0,0,0,0,-9,4,0,-9,-9,0,-9,51
2013,8,29,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,92,1,-99,0,0,10,0,6,14,1,0,0,1,0,0,0,4,0,-9,-9,0,-9,78
2014,12,26,0,5,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,160,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2013,6,5,0,11,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,422,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2011,8,23,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,182,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4
2013,11,20,0,6,0,0,0,1,1,1,0,1,1,0,3,3,22,0,0,153,0,-99,0,1,2,0,6,16,1,0,0,3,0,0,-9,4,0,0,0,0,0,55
2013,12,30,0,6,0,0,0,1,1,1,0,0,1,0,3,1,12,0,0,153,0,-99,0,1,2,0,6,11,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,25
2013,8,10,0,10,0,0,0,1,1,1,0,1,1,0,3,1,2,0,0,95,0,-99,0,1,7,0,6,15,4,0,0,15,0,0,0,4,0,-9,-9,0,-9,99
2012,3,7,0,6,0,0,0,1,1,0,1,0,1,0,2,4,37,0,0,422,0,-99,0,1,10,0,5,5,4,0,4,0,0,0,0,4,0,0,1,1,1,5
2014,3,25,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,92,0,-99,0,0,10,0,6,8,0,0,0,3,0,0,1,3,0,-9,-9,0,-9,11
2012,6,25,0,6,0,0,0,1,1,1,0,0,1,0,3,2,18,0,0,4,0,-99,0,0,10,0,6,16,0,0,0,2,0,0,1,3,0,0,0,0,0,5
2014,12,16,0,5,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,160,0,-99,0,0,10,0,6,8,0,0,0,1,0,0,1,4,0,0,0,0,0,3
2014,9,14,0,3,0,0,0,1,1,1,0,0,1,0,2,1,1,0,0,45,0,-99,0,1,7,0,5,4,2,0,0,0,0,0,1,3,0,-9,-9,0,-9,24
2013,12,22,0,10,0,0,0,1,1,0,1,0,1,0,2,4,36,0,0,95,1,-99,0,0,10,0,5,5,3,0,0,1,0,0,0,4,0,-9,-9,0,-9,99
2011,12,21,0,5,0,0,1,1,1,1,0,0,1,0,3,3,22,0,0,205,1,4,0,0,10,0,6,7,0,0,0,0,0,0,1,4,0,0,0,0,0,46
2013,1,7,0,6,0,0,0,1,1,0,1,0,1,0,2,4,37,0,0,422,0,1,0,1,2,0,5,5,2,0,1,6,0,0,0,4,0,0,1,1,1,5
2014,2,19,0,11,0,0,0,1,1,1,0,0,1,0,9,14,77,0,0,182,0,-99,0,1,5,0,13,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4
2014,2,25,0,10,0,0,0,1,1,1,0,0,0,0,3,21,108,0,0,228,0,-99,0,0,10,0,6,16,0,0,0,1,0,0,0,4,0,-9,-9,0,-9,64
2014,11,2,0,11,0,0,0,1,1,1,0,0,1,0,6,14,68,0,0,147,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,1,3,1,-9,-9,0,-9,81
2014,8,7,0,10,0,0,1,1,1,1,0,0,1,0,9,1,1,0,0,228,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,64
2013,2,2,0,6,0,0,0,1,1,1,0,1,1,1,3,4,27,0,0,153,0,1,0,1,2,0,6,13,11,0,1,0,0,0,1,3,0,0,0,0,0,2
2014,11,25,0,8,0,0,0,1,1,1,0,0,1,0,7,1,4,0,0,216,0,-99,0,1,7,0,8,18,0,0,0,0,0,0,1,3,0,1,1,1,1,38
2014,7,26,0,9,0,0,1,1,1,0,1,0,1,0,3,4,27,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,4,0,0,0,4,0,-9,-9,0,-9,112
2012,9,6,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,92,1,-99,0,0,10,0,6,7,0,0,0,11,0,0,-9,4,0,-9,-9,0,-9,32
2014,5,11,0,11,0,0,0,1,1,1,0,0,1,0,3,9,51,0,0,182,0,-99,0,0,10,0,6,11,3,0,0,5,0,0,1,3,0,0,0,0,0,4
2014,9,26,0,10,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,209,0,-99,0,1,7,0,6,11,3,0,0,2,0,0,-9,4,0,0,0,0,0,28
2014,9,28,0,5,0,0,0,1,1,0,1,1,0,0,2,4,27,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2011,3,13,0,3,0,0,1,1,1,1,0,0,1,0,7,19,99,0,0,45,1,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,24
2014,7,21,0,11,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,182,0,-99,0,0,10,0,5,5,1,0,1,0,0,0,-9,4,0,0,0,0,0,4
2014,9,2,0,11,0,0,0,1,1,1,0,0,1,0,2,14,75,0,0,41,0,-99,0,0,10,0,5,5,5,0,0,0,0,0,0,4,0,0,0,0,0,101
2012,5,14,0,6,0,0,0,1,1,1,0,0,1,0,2,4,37,0,0,422,0,-99,0,1,10,0,5,5,7,0,0,0,0,0,0,4,0,0,1,1,1,5
2014,5,3,0,11,0,0,1,1,1,1,0,0,1,0,3,14,75,0,0,147,0,-99,0,0,10,0,6,16,6,0,0,0,0,0,1,3,0,0,0,0,0,1
2012,5,3,0,11,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,182,0,-99,0,0,10,0,5,5,0,0,1,0,0,0,1,3,0,0,0,0,0,4
2014,3,26,0,8,0,0,0,1,1,1,0,0,1,0,3,14,73,0,0,233,1,-99,0,0,10,0,6,17,0,0,0,0,0,0,1,3,0,1,1,1,1,91
2012,5,27,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,92,0,-99,0,0,10,0,6,8,0,0,0,3,0,0,1,3,0,-9,-9,0,-9,52
2014,3,9,0,10,0,0,0,1,1,1,0,1,1,1,3,3,24,0,0,95,0,1,0,0,10,0,6,15,51,0,1,153,0,0,1,4,0,-9,-9,0,-9,99
2014,6,2,0,5,0,0,0,1,1,1,0,0,1,0,2,14,68,0,0,205,0,-99,0,0,10,0,5,2,1,0,0,0,0,0,1,3,0,-9,-9,0,-9,57
2012,1,21,0,6,0,0,0,1,1,1,0,0,1,0,2,4,34,0,0,4,0,-99,0,1,10,0,6,7,2,0,0,9,0,0,1,4,0,0,0,0,0,5
2014,11,8,1,10,0,0,0,1,1,1,0,0,1,0,6,10,55,0,0,95,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2014,12,24,0,10,0,0,0,1,1,0,1,0,1,0,3,4,36,0,0,60,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,118
2011,11,15,0,6,0,0,1,1,1,1,0,0,1,0,2,4,37,0,0,153,0,-99,0,0,10,0,5,5,0,0,0,1,0,0,1,4,0,-9,-9,0,-9,53
2012,5,3,0,6,0,0,0,1,1,0,1,0,1,0,9,4,34,0,0,4,0,-99,0,1,10,0,13,0,3,0,2,4,0,1,0,4,0,0,0,0,0,5
2012,4,19,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,1,7,0,6,16,0,0,0,2,0,0,1,3,0,0,0,0,0,17
2013,8,28,0,10,0,0,0,1,1,1,0,1,1,1,3,3,24,0,0,95,0,1,0,1,7,0,6,15,4,0,1,8,0,0,0,4,0,-9,-9,0,-9,99
2013,9,23,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,4,0,-99,0,1,8,0,5,5,2,0,0,0,0,0,0,4,0,0,0,0,0,5
2014,12,20,0,10,0,0,0,1,1,1,0,0,1,0,1,3,25,0,0,228,0,-99,0,1,7,0,13,0,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2013,2,26,0,11,0,0,0,1,1,1,0,0,1,0,2,14,75,0,0,182,0,-99,0,0,10,0,6,11,4,0,0,0,0,0,0,4,0,0,0,0,0,4
2012,8,9,0,6,0,0,0,1,1,1,0,0,1,0,3,8,49,0,0,153,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,2
2013,5,8,0,6,0,0,0,1,1,1,0,0,1,0,2,14,83,0,0,4,0,-99,0,0,10,0,5,5,11,0,8,0,0,0,0,4,0,0,0,0,0,5
2014,12,24,0,10,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,95,0,-99,0,1,7,0,6,11,0,0,0,5,0,0,-9,4,0,-9,-9,0,-9,99
2014,1,27,1,11,0,0,0,1,1,1,0,0,1,0,6,14,75,0,0,147,1,-99,0,0,10,0,6,16,52,0,0,50,0,0,1,4,1,0,0,0,0,1
2014,10,13,0,3,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,45,0,-99,0,0,10,0,6,16,2,0,0,1,0,0,0,4,0,-9,-9,0,-9,0
2014,5,11,0,10,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,29,1,0,0,3,0,0,1,3,0,-9,-9,0,-9,99
2014,4,2,0,10,0,0,0,1,1,1,0,1,1,0,3,3,22,0,0,60,0,-99,0,1,7,1,6,16,0,0,0,2,0,0,-9,4,0,0,0,0,0,104
2012,2,17,0,11,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,422,0,-99,2,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,1,1,1,4
2013,7,29,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,1,7,0,6,29,1,0,0,2,0,0,1,3,0,-9,-9,0,-9,99
2011,8,15,0,11,0,0,0,1,1,1,0,0,1,0,6,12,62,0,0,55,0,-99,0,1,9,0,13,0,0,0,0,0,0,0,0,4,1,0,1,1,1,4
2011,1,30,0,6,0,0,1,1,1,1,0,0,1,0,2,1,10,0,0,92,0,-99,0,1,5,0,5,5,1,0,0,1,0,0,1,3,0,0,0,0,0,6
2014,10,8,0,10,0,0,0,1,1,1,0,0,1,1,3,14,73,0,0,95,0,-99,0,1,7,0,6,15,9,0,1,23,0,0,1,3,0,-9,-9,0,-9,99
2013,1,29,0,6,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,153,0,-99,0,1,10,0,5,5,2,0,0,0,0,0,1,3,0,0,0,0,0,87
2012,8,1,1,10,0,0,0,1,1,1,0,0,1,0,6,10,0,0,0,209,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0
2014,10,4,0,6,0,0,0,1,1,1,0,0,1,1,3,14,74,0,0,153,0,1,0,1,2,0,6,13,6,0,1,20,0,0,1,3,0,0,0,0,0,87
2014,1,7,0,11,0,0,0,1,1,1,0,0,1,0,2,15,86,0,0,147,1,-99,0,0,10,0,5,5,3,0,0,12,0,0,1,3,0,0,0,0,0,1
2011,6,25,0,5,0,0,0,1,1,1,0,0,1,0,3,1,2,0,0,160,1,-99,0,0,10,0,6,17,2,0,0,12,0,0,1,3,0,0,0,0,0,10
2014,2,20,0,10,0,0,0,1,1,0,1,0,1,0,9,4,36,0,0,228,0,-99,0,0,10,0,13,0,0,0,0,6,0,0,0,4,0,0,0,0,0,26
2011,11,14,0,6,0,0,1,1,1,0,1,0,1,0,9,4,36,0,0,153,0,-99,0,0,10,0,13,0,1,0,0,0,0,0,-9,4,0,-9,-9,0,-9,51
2014,11,5,0,10,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,228,0,-99,0,1,7,0,6,11,0,0,0,0,0,0,1,4,0,0,1,0,1,12
2012,3,16,0,11,0,0,0,1,1,0,1,1,1,0,3,4,27,0,0,422,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2013,8,20,0,6,0,0,0,1,1,1,0,0,1,0,2,2,21,0,0,4,0,-99,0,0,10,0,5,5,20,0,18,2,0,0,1,3,0,0,0,0,0,5
2013,1,17,0,11,0,0,0,1,1,1,0,0,1,0,2,4,36,0,0,147,0,5,5,0,10,0,5,5,4,0,2,0,0,0,0,4,0,0,0,0,0,1
2011,6,29,0,1,0,0,0,1,1,1,0,0,1,0,3,1,3,0,0,130,0,-99,0,1,7,0,6,17,0,0,0,0,0,0,1,3,0,0,1,0,1,0
2014,4,17,0,10,0,0,0,1,1,1,0,0,1,0,3,14,80,0,0,95,0,-99,0,0,10,0,6,15,5,0,0,19,0,0,-9,4,0,-9,-9,0,-9,99
2014,8,30,0,10,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,228,0,2,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2014,12,1,0,10,0,0,0,1,1,1,0,0,1,0,3,13,65,0,0,95,0,-99,0,1,7,0,6,16,4,0,0,7,0,0,0,4,0,-9,-9,0,-9,99
2014,12,24,0,10,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,95,0,-99,0,1,7,0,6,11,36,0,36,0,0,0,-9,4,0,-9,-9,0,-9,75
2013,2,27,0,8,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,233,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,1,1,65
2012,10,27,0,10,0,0,0,1,1,1,0,0,1,0,2,14,71,0,0,95,0,-99,0,1,7,0,5,5,2,0,0,4,0,0,0,4,0,0,0,0,0,17
2013,9,24,0,10,0,0,0,1,1,1,0,0,1,0,1,4,34,0,0,228,1,2,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2011,12,4,0,6,0,0,0,1,1,1,0,0,1,0,3,19,100,0,0,92,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,1,4,0,0,0,0,0,6
2014,4,18,0,10,0,0,0,1,1,1,0,0,1,0,3,3,22,0,0,60,0,2,0,1,7,0,6,16,1,0,0,1,0,0,1,3,0,0,0,0,0,104
2014,5,10,0,3,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,7,0,0,1,3,0,-9,-9,0,-9,24
2014,10,18,0,10,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,113,0,-99,0,0,10,0,9,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2011,3,17,0,6,0,0,1,1,1,1,0,0,1,0,8,2,15,0,0,92,1,100,0,0,10,0,9,22,0,0,0,1,0,0,1,3,0,0,0,0,0,6
2012,6,5,0,10,0,0,0,1,1,1,0,0,1,0,3,7,46,0,0,217,0,3,0,1,5,0,6,17,0,0,0,0,0,0,1,3,0,0,1,1,1,0
2014,7,4,0,3,0,0,0,1,1,1,0,1,1,0,3,21,107,0,0,158,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,15
2012,4,26,0,6,0,0,0,1,1,1,0,0,1,0,8,14,77,0,0,92,0,-99,0,0,10,0,9,21,2,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2013,2,24,0,6,0,0,1,1,1,1,0,1,1,1,3,3,22,0,0,4,0,1,0,1,8,0,6,13,1,0,1,1,0,0,0,4,0,0,0,0,0,5
2014,9,27,1,6,0,0,0,1,1,1,0,0,1,0,6,14,68,0,0,153,0,-99,0,1,8,0,5,5,1,0,0,0,0,0,-9,4,1,0,0,0,0,117
2013,2,20,0,6,0,0,1,1,1,1,0,0,1,0,3,14,73,0,0,4,1,-99,0,0,10,0,6,8,1,0,0,1,0,0,1,3,0,0,0,0,0,5
2014,9,27,0,9,0,0,0,1,1,0,1,1,1,0,3,4,34,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,113
2012,1,9,0,11,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,147,0,-99,0,0,10,0,5,5,2,0,0,3,0,0,1,3,0,0,0,0,0,1
2014,12,31,0,6,0,0,0,1,1,1,0,0,0,1,3,2,20,0,0,4,0,1,0,0,10,0,6,13,1,0,1,0,0,0,0,4,0,0,1,0,1,29
2014,8,8,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,229,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,3,1,0,0,0,0,116
2014,10,14,0,10,0,0,0,1,1,1,0,0,1,0,9,2,14,0,0,228,0,-99,0,0,10,0,13,0,1,0,0,0,0,0,0,4,0,0,0,0,0,98
2011,4,24,0,11,0,0,0,1,1,1,0,1,1,0,3,1,8,0,0,147,1,-99,0,0,10,0,6,17,3,0,0,14,0,0,0,4,0,0,0,0,0,1
2014,4,27,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,92,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,1,3,0,-9,-9,0,-9,52
2012,5,5,0,10,0,0,0,1,1,1,0,0,0,0,3,2,18,0,0,209,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,28
2014,3,6,0,10,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,95,1,-99,0,0,10,0,6,15,4,0,0,10,0,0,1,3,0,-9,-9,0,-9,99
2014,12,3,0,9,0,0,0,1,1,0,1,1,1,0,3,4,34,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,112
2014,11,2,0,11,0,0,0,1,1,1,0,1,1,0,7,14,75,0,0,147,0,-99,0,0,10,0,8,18,1,0,0,0,0,0,1,4,0,-9,-9,0,-9,81
2014,11,7,0,10,0,0,0,1,1,1,0,0,1,1,3,17,94,0,0,95,0,1,0,1,7,0,6,15,0,0,1,0,0,0,-9,4,0,-9,-9,0,-9,99
2013,1,26,0,5,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,3,0,2,0,4,0,0,0,0,0,3
2012,7,23,0,6,0,0,0,1,1,0,1,0,1,0,2,4,37,0,0,422,0,1,0,1,10,0,5,5,1,0,1,2,2,0,0,4,0,0,1,1,1,5
2012,4,30,0,10,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,228,0,-99,0,0,10,0,13,0,15,0,0,0,0,0,-9,4,0,0,1,0,1,12
2014,2,23,0,11,0,0,0,1,1,1,0,0,1,0,2,14,69,0,0,41,0,-99,0,0,10,0,5,5,43,0,0,0,0,0,-9,4,0,0,0,0,0,102
2013,4,18,0,3,0,0,0,1,1,1,0,1,1,0,3,3,22,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,7
2013,1,27,0,5,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,160,0,-99,0,1,1,0,5,2,9,0,0,9,0,0,1,3,0,0,0,0,0,3
2014,7,26,0,3,0,0,0,1,1,1,0,0,1,0,3,9,52,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,7
2013,4,4,0,11,0,0,0,1,1,1,0,0,1,0,3,20,0,0,0,147,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2014,4,16,0,10,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,95,0,-99,0,0,10,0,5,5,3,0,0,6,0,0,-9,4,0,-9,-9,0,-9,99
2014,1,22,0,5,0,0,0,1,1,1,0,0,1,0,5,1,9,0,0,160,0,-99,0,1,8,0,5,4,0,0,0,0,0,0,1,3,1,0,0,0,0,3
2014,10,14,0,5,0,0,0,1,1,0,1,1,1,0,2,4,29,0,0,160,0,-99,0,0,10,0,5,5,1,0,1,0,0,0,0,4,0,0,0,0,0,85
2014,7,31,0,10,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,95,0,-99,0,0,10,0,13,0,2,0,2,0,0,0,0,4,0,-9,-9,0,-9,99
2014,10,12,0,6,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,4,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,5
2014,8,14,0,10,0,0,0,1,1,1,0,1,1,0,3,14,75,0,0,200,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2011,7,2,0,11,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,147,1,3,0,0,10,0,5,5,0,0,0,1,0,0,0,4,0,0,0,0,0,1
2013,8,17,0,11,0,0,0,1,1,1,0,0,1,0,2,1,7,0,0,147,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,1
2014,4,29,0,10,0,0,0,1,1,1,0,1,1,0,3,14,74,0,0,95,1,-99,0,0,10,0,6,16,6,0,0,21,0,0,1,3,0,-9,-9,0,-9,99
2012,9,17,0,6,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,4,0,-99,0,0,10,0,6,8,4,0,0,0,0,0,1,3,0,0,0,0,0,5
2013,2,19,0,3,0,0,0,1,1,1,0,0,1,0,1,14,82,0,0,158,1,2,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,15
2014,7,19,0,11,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,147,0,-99,0,0,10,0,5,5,5,0,0,0,0,0,0,4,0,0,0,0,0,1
2014,8,13,0,3,0,0,0,1,1,1,0,0,1,0,7,1,1,0,0,45,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,24
2014,9,16,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,229,0,-99,0,0,10,0,9,22,0,0,0,4,0,0,0,4,1,0,0,0,0,116
2012,5,2,0,6,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,92,1,2,0,0,10,0,6,7,0,0,0,2,0,0,1,3,0,-9,-9,0,-9,35
2014,6,26,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,-99,0,0,10,0,5,5,6,0,6,1,0,0,0,4,0,0,0,0,0,5
2014,11,12,0,6,0,0,0,1,1,0,1,0,1,0,3,4,39,0,0,92,0,-99,0,1,4,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,66
2014,5,11,0,5,0,0,0,1,1,1,0,1,1,0,3,20,0,0,0,205,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,57
2013,8,22,0,6,0,0,0,1,1,1,0,1,0,0,3,3,25,0,0,153,0,-99,0,1,8,0,6,17,0,0,0,0,0,0,0,4,0,0,0,0,0,2
2012,8,25,0,10,0,0,0,1,1,0,1,0,0,0,2,4,34,0,0,209,1,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,28
2014,10,8,1,10,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,110,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2012,9,20,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,4,1,-99,0,0,10,0,6,8,5,0,0,0,0,0,1,3,0,0,0,0,0,5
2014,6,11,0,10,0,0,0,1,1,1,0,0,1,0,6,2,14,0,0,95,0,-99,0,0,10,0,13,0,18,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2011,3,7,1,3,0,0,1,1,1,1,0,0,1,0,6,1,4,0,0,45,0,7,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,7
2014,10,16,0,6,0,0,0,1,1,1,0,0,1,0,3,2,14,0,0,4,0,-99,0,1,7,0,6,15,2,0,0,0,0,0,1,3,0,0,0,0,0,5
2014,4,5,0,6,0,0,0,1,1,1,0,1,1,0,3,2,19,0,0,4,0,-99,0,1,7,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,5
2014,10,26,0,11,0,0,0,1,1,1,0,0,1,0,2,8,48,0,0,182,0,-99,0,1,8,0,5,5,2,0,0,0,0,0,0,4,0,0,0,0,0,4
2014,5,2,0,10,0,0,0,1,1,0,1,0,1,0,1,4,34,0,0,228,0,-99,0,0,10,0,5,2,1,0,0,0,0,0,1,3,0,0,1,0,1,12
2013,6,3,0,6,0,0,0,1,1,1,0,0,1,1,3,4,37,0,0,422,0,1,0,0,10,0,6,15,14,2,1,15,0,0,0,4,0,0,1,1,1,5
2014,8,23,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,4,0,-99,0,1,7,0,6,8,1,0,0,5,0,0,0,4,0,0,0,0,0,5
2013,9,28,0,11,0,0,0,1,1,1,0,0,1,0,2,14,75,0,0,147,0,-99,0,0,10,0,5,5,11,0,0,0,0,0,1,3,0,0,0,0,0,1
2013,5,17,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,4,0,-99,0,1,8,0,6,8,2,0,0,2,0,0,0,4,0,0,0,0,0,5
2013,1,22,0,5,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,160,0,40,0,0,10,0,5,5,1,0,0,1,0,0,0,4,0,0,0,0,0,3
2012,3,6,0,11,0,0,0,1,1,1,0,1,1,0,3,2,21,0,0,147,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,1
2014,6,8,1,10,0,0,0,1,1,1,0,0,1,0,6,1,1,0,0,217,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,-9,-9,1,1,64
2014,3,29,0,11,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,422,0,-99,0,0,10,0,5,2,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2011,5,10,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,195,1,15,0,0,10,0,13,0,1,0,0,0,0,0,-9,4,1,1,1,0,1,22
